id,nni,first_name,last_name,full_name,gender,birth_date,ethnicity,phone,email,wilaya_id,wilaya_name,moughataa_id,moughataa_name,profile_type,kyc_level,status,device_type,registration_date,last_login,created_at,updated_at
91,9202355590,Habiboullah,Koné,Habiboullah Koné,M,1992-08-07,PEUL,+22225835510,,2,Nouakchott-Ouest,5,,ACTIVE,,SUSPENDED,ANDROID,2023-02-19,2024-12-11T05:28:19.495Z,2023-02-19T17:30:07.686Z,2024-12-11T05:28:19.495Z
92,9007943811,Saleck,Ould Abeih,Saleck Ould Abeih,M,1990-05-17,MAURE,+22224954435,saleck.ouldabeih342@yahoo.fr,7,Gorgol,22,,OCCASIONAL,,ACTIVE,WEB,2023-02-22,2023-09-12T06:50:31.956Z,2023-02-22T04:41:25.821Z,2023-09-12T06:50:31.956Z
93,6203476299,Lehbib,Diallo,Lehbib Diallo,M,1962-03-13,PEUL,+22241640957,,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,ANDROID,2024-01-14,2024-12-19T21:43:11.801Z,2024-01-14T11:25:18.896Z,2024-12-19T21:43:11.801Z
94,6202951454,Ghali,Ould Jiddou,Ghali Ould Jiddou,M,1962-04-14,MAURE,+22234175530,ghali.ouldjiddou730@outlook.com,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2024-10-10,2024-12-08T03:17:30.723Z,2024-10-10T21:46:45.715Z,2024-12-08T03:17:30.723Z
95,8706445677,Sira,Ly,Sira Ly,F,1987-09-05,PEUL,+22242856761,,6,Brakna,17,,STANDARD,,ACTIVE,USSD,2023-02-28,2023-03-10T06:37:44.388Z,2023-02-28T08:59:19.724Z,2023-03-10T06:37:44.388Z
96,6909368988,Mouna,Mint Brahim,Mouna Mint Brahim,F,1969-02-11,MAURE,+22237314517,,9,Assaba,31,,ACTIVE,,ACTIVE,API,2023-01-08,2023-06-30T08:11:36.914Z,2023-01-08T11:14:43.267Z,2023-06-30T08:11:36.914Z
97,7303152056,El Mokhtar,Mbaye,El Mokhtar Mbaye,M,1973-06-15,PEUL,+22233569782,,3,Nouakchott-Sud,7,,OCCASIONAL,,ACTIVE,ANDROID,2023-05-23,2024-12-10T16:11:44.151Z,2023-05-23T01:13:02.525Z,2024-12-10T16:11:44.151Z
98,7503674002,Aissata,Mint Dah,Aissata Mint Dah,F,1975-04-11,MAURE,+22225687646,,3,Nouakchott-Sud,8,,ACTIVE,,ACTIVE,ANDROID,2022-07-27,2023-01-31T22:17:20.718Z,2022-07-27T10:59:27.722Z,2023-01-31T22:17:20.718Z
99,7202694932,Saidou,Barry,Saidou Barry,M,1972-03-16,SONINKE,+22224785280,,2,Nouakchott-Ouest,6,,PREMIUM,,ACTIVE,ANDROID,2023-11-28,2023-12-13T19:09:19.855Z,2023-11-28T02:51:04.390Z,2023-12-13T19:09:19.855Z
100,8502256547,Aicha,Gaye,Aicha Gaye,F,1985-11-09,WOLOF,+22236822163,aicha.gaye213@yahoo.fr,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,ANDROID,2023-10-06,2024-07-28T19:59:30.349Z,2023-10-06T08:13:56.857Z,2024-07-28T19:59:30.349Z
101,6502233731,Sidi Mohamed,Ould Ahmedou,Sidi Mohamed Ould Ahmedou,M,1965-02-15,MAURE,+22235423858,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,USSD,2023-09-21,2024-11-15T20:25:00.286Z,2023-09-21T22:54:28.667Z,2024-11-15T20:25:00.286Z
102,0002908278,Aissata,Mint Hadrami,Aissata Mint Hadrami,F,2000-11-14,MAURE,+22224440269,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2024-04-22,2024-05-03T00:56:17.260Z,2024-04-22T22:37:11.606Z,2024-05-03T00:56:17.260Z
103,9102786463,Gaoussou,Fofana,Gaoussou Fofana,M,1991-09-02,PEUL,+22247042588,,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,ANDROID,2023-11-19,2024-12-23T21:05:58.033Z,2023-11-19T19:17:17.619Z,2024-12-23T21:05:58.033Z
104,6402792639,Issa,Wane,Issa Wane,M,1964-08-25,WOLOF,+22233138727,,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,ANDROID,2022-06-25,2023-08-20T11:56:29.263Z,2022-06-25T07:11:22.079Z,2023-08-20T11:56:29.263Z
105,6108199767,Tourad,Touré,Tourad Touré,M,1961-03-03,SONINKE,+22236437575,,8,Guidimaka,29,,PREMIUM,,ACTIVE,IOS,2023-01-14,2023-06-02T14:31:30.827Z,2023-01-14T02:44:45.918Z,2023-06-02T14:31:30.827Z
106,7201436722,Maguette,Mbaye,Maguette Mbaye,M,1972-06-11,PEUL,+22222786554,,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2023-01-03,2024-09-11T10:11:07.820Z,2023-01-03T05:19:06.650Z,2024-09-11T10:11:07.820Z
107,9606751644,Sidi,Gaye,Sidi Gaye,M,1996-01-24,PEUL,+22235613459,sidi.gaye454@hotmail.fr,6,Brakna,19,,OCCASIONAL,,INACTIVE,ANDROID,2022-09-27,2023-08-22T21:31:50.120Z,2022-09-27T14:52:39.266Z,2023-08-22T21:31:50.120Z
108,9915435354,Lemrabott,Ould Ahmedou,Lemrabott Ould Ahmedou,M,1999-11-04,MAURE,+22241036561,lemrabott.ouldahmedou915@hotmail.fr,15,Tiris Zemmour,54,,OCCASIONAL,,ACTIVE,ANDROID,2023-01-13,2023-08-02T20:51:41.744Z,2023-01-13T05:36:32.223Z,2023-08-02T20:51:41.744Z
109,7309091481,Boubacar,Ould Khatri,Boubacar Ould Khatri,M,1973-06-15,MAURE,+22224660667,boubacar.ouldkhatri347@hotmail.fr,9,Assaba,30,,STANDARD,,ACTIVE,IOS,2022-07-03,2023-11-21T04:00:58.558Z,2022-07-03T02:06:33.046Z,2023-11-21T04:00:58.558Z
110,8501961392,Youssouf,Doucouré,Youssouf Doucouré,M,1985-05-23,PEUL,+22232748436,,1,Nouakchott-Nord,2,,ACTIVE,,ACTIVE,ANDROID,2024-10-23,2024-11-11T02:49:34.749Z,2024-10-23T03:26:06.156Z,2024-11-11T02:49:34.749Z
111,9801222093,Dramane,Wane,Dramane Wane,M,1998-12-07,WOLOF,+22237063854,,1,Nouakchott-Nord,1,,ACTIVE,,ACTIVE,ANDROID,2022-06-25,2023-07-23T11:25:16.548Z,2022-06-25T02:36:33.420Z,2023-07-23T11:25:16.548Z
112,8802282853,Ahmedou,Ould El Hacen,Ahmedou Ould El Hacen,M,1988-03-10,MAURE,+22249443256,,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,ANDROID,2022-03-28,2024-07-15T12:49:33.036Z,2022-03-28T02:45:09.966Z,2024-07-15T12:49:33.036Z
113,9204868737,Cheikh Sidiya,Fofana,Cheikh Sidiya Fofana,M,1992-05-04,PEUL,+22245222473,,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,IOS,2022-05-03,2024-08-10T21:50:34.846Z,2022-05-03T04:02:38.235Z,2024-08-10T21:50:34.846Z
114,0504932104,Kalilou,Sène,Kalilou Sène,M,2005-05-14,PEUL,+22237667842,,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,USSD,2024-02-21,2024-07-11T07:37:37.445Z,2024-02-21T03:50:53.846Z,2024-07-11T07:37:37.445Z
115,0207180828,Jemila,Mint Horma,Jemila Mint Horma,F,2002-06-28,MAURE,+22223552365,,7,Gorgol,24,,STANDARD,,ACTIVE,ANDROID,2022-11-19,2023-02-16T06:02:58.398Z,2022-11-19T10:03:00.212Z,2023-02-16T06:02:58.398Z
116,7502248772,Jemila,Mint Hamadi,Jemila Mint Hamadi,F,1975-12-04,MAURE,+22237070389,jemila.minthamadi192@gmail.com,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,ANDROID,2022-09-25,2024-04-14T06:41:32.666Z,2022-09-25T20:32:48.870Z,2024-04-14T06:41:32.666Z
117,7902251084,Seynabou,Guèye,Seynabou Guèye,F,1979-06-07,SONINKE,+22243415109,,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,USSD,2022-02-18,2024-10-11T01:59:08.271Z,2022-02-18T20:43:38.483Z,2024-10-11T01:59:08.271Z
118,8903442695,Fatoumata,Koné,Fatoumata Koné,F,1989-05-09,PEUL,+22222528666,fatoumata.koné479@outlook.com,3,Nouakchott-Sud,9,,ACTIVE,,ACTIVE,USSD,2024-08-05,2024-12-12T23:07:21.370Z,2024-08-05T00:13:17.686Z,2024-12-12T23:07:21.370Z
119,6715872309,Mouna,Mint Jiddou,Mouna Mint Jiddou,F,1967-12-21,MAURE,+22232677137,mouna.mintjiddou109@gmail.com,15,Tiris Zemmour,54,,OCCASIONAL,,ACTIVE,ANDROID,2023-04-19,2024-04-01T07:29:22.071Z,2023-04-19T17:03:40.791Z,2024-04-01T07:29:22.071Z
120,7402134540,Mouna,Tall,Mouna Tall,F,1974-04-03,WOLOF,+22233448682,mouna.tall556@gmail.com,2,Nouakchott-Ouest,4,,ACTIVE,,ACTIVE,ANDROID,2024-10-04,2024-11-30T19:07:33.469Z,2024-10-04T00:32:42.119Z,2024-11-30T19:07:33.469Z
121,6602474346,Moulaye,Dia,Moulaye Dia,M,1966-06-26,PEUL,+22223096362,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,IOS,2022-05-05,2024-10-13T16:28:45.317Z,2022-05-05T00:04:55.224Z,2024-10-13T16:28:45.317Z
122,6708054785,Taleb,Cissé,Taleb Cissé,M,1967-11-18,PEUL,+22234845099,taleb.cissé365@hotmail.fr,8,Guidimaka,28,,STANDARD,,ACTIVE,IOS,2023-09-09,2024-06-19T08:59:30.289Z,2023-09-09T19:33:54.321Z,2024-06-19T08:59:30.289Z
123,8901923495,Habiba,Diakité,Habiba Diakité,F,1989-08-14,PEUL,+22249844531,habiba.diakité830@gmail.com,1,Nouakchott-Nord,1,,OCCASIONAL,,ACTIVE,ANDROID,2023-04-12,2024-06-28T06:13:13.981Z,2023-04-12T00:50:40.402Z,2024-06-28T06:13:13.981Z
124,9802519329,Mariem,Mint Abdel Kader,Mariem Mint Abdel Kader,F,1998-01-08,MAURE,+22224262873,mariem.mintabdelkader62@yahoo.fr,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2023-07-23,2023-08-15T08:04:13.634Z,2023-07-23T22:17:35.366Z,2023-08-15T08:04:13.634Z
125,7601821128,Mohamed Lemine,Thiam,Mohamed Lemine Thiam,M,1976-04-17,PEUL,+22237726781,mohamedlemine.thiam264@yahoo.fr,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,USSD,2022-12-29,2023-03-05T12:10:50.796Z,2022-12-29T09:05:49.750Z,2023-03-05T12:10:50.796Z
126,9104326016,Wedadi,Ould Jiddou,Wedadi Ould Jiddou,M,1991-02-04,MAURE,+22233289672,,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,IOS,2023-09-08,2024-03-10T06:58:35.711Z,2023-09-08T09:33:52.533Z,2024-03-10T06:58:35.711Z
127,8609528345,Mahjouba,Niang,Mahjouba Niang,F,1986-10-18,SONINKE,+22224636859,,9,Assaba,33,,STANDARD,,ACTIVE,USSD,2024-11-26,2024-12-30T12:09:01.917Z,2024-11-26T09:21:50.697Z,2024-12-30T12:09:01.917Z
128,7201422312,Khalil,Diakité,Khalil Diakité,M,1972-04-18,PEUL,+22223795629,khalil.diakité553@gmail.com,1,Nouakchott-Nord,2,,OCCASIONAL,,ACTIVE,ANDROID,2024-05-27,2024-08-07T23:05:12.404Z,2024-05-27T05:38:31.869Z,2024-08-07T23:05:12.404Z
129,6107333205,Minetou,Mint Abdallah,Minetou Mint Abdallah,F,1961-02-16,MAURE,+22249029162,,7,Gorgol,23,,STANDARD,,ACTIVE,WEB,2023-11-10,2024-03-01T15:22:08.637Z,2023-11-10T23:55:40.145Z,2024-03-01T15:22:08.637Z
130,7102068071,Youssouf,Sy,Youssouf Sy,M,1971-05-07,WOLOF,+22222954320,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,USSD,2024-07-12,2024-12-20T00:46:31.400Z,2024-07-12T04:32:51.701Z,2024-12-20T00:46:31.400Z
131,6302167803,Yahya,Ould El Ghassem,Yahya Ould El Ghassem,M,1963-09-10,MAURE,+22233756961,,2,Nouakchott-Ouest,6,,DORMANT,,ACTIVE,ANDROID,2023-06-14,2024-05-25T11:06:42.897Z,2023-06-14T07:49:59.244Z,2024-05-25T11:06:42.897Z
132,0002926144,Ghali,Ould Abdel Aziz,Ghali Ould Abdel Aziz,M,2000-07-15,MAURE,+22243581085,ghali.ouldabdelaziz434@hotmail.fr,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,IOS,2023-03-31,2024-03-03T17:14:00.244Z,2023-03-31T20:54:36.412Z,2024-03-03T17:14:00.244Z
133,7503582358,Aliou,Diakité,Aliou Diakité,M,1975-06-05,WOLOF,+22247220350,aliou.diakité228@hotmail.fr,3,Nouakchott-Sud,7,,PREMIUM,,ACTIVE,ANDROID,2024-06-27,2024-08-05T08:13:25.157Z,2024-06-27T18:02:54.204Z,2024-08-05T08:13:25.157Z
134,6202644295,Lamine,Sarr,Lamine Sarr,M,1962-03-13,SONINKE,+22234358467,,2,Nouakchott-Ouest,5,,OCCASIONAL,,PENDING_KYC,IOS,2023-07-16,2024-08-31T22:54:15.022Z,2023-07-16T11:49:10.298Z,2024-08-31T22:54:15.022Z
135,8103822846,Boubacar,Ould Khalil,Boubacar Ould Khalil,M,1981-07-09,MAURE,+22236040923,boubacar.ouldkhalil777@outlook.com,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,ANDROID,2024-11-13,2024-12-10T15:59:00.116Z,2024-11-13T06:12:33.935Z,2024-12-10T15:59:00.116Z
136,7907787993,Seynabou,Camara,Seynabou Camara,F,1979-07-22,WOLOF,+22237561807,seynabou.camara309@outlook.com,7,Gorgol,25,,STANDARD,,ACTIVE,IOS,2023-05-05,2023-09-14T04:48:10.805Z,2023-05-05T03:30:48.575Z,2023-09-14T04:48:10.805Z
137,8602915854,Hamoud,Gaye,Hamoud Gaye,M,1986-02-21,WOLOF,+22233094430,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2024-01-24,2024-01-31T17:40:06.316Z,2024-01-24T21:28:49.748Z,2024-01-31T17:40:06.316Z
138,6715970982,Abdoul,Doucouré,Abdoul Doucouré,M,1967-12-24,SONINKE,+22236402194,,15,Tiris Zemmour,53,,PREMIUM,,PENDING_KYC,IOS,2023-07-25,2024-08-06T23:38:45.056Z,2023-07-25T14:12:19.028Z,2024-08-06T23:38:45.056Z
139,9010348117,Mohamed,Ly,Mohamed Ly,M,1990-12-14,WOLOF,+22248344313,,10,Hodh Ech Chargui,35,,ACTIVE,,ACTIVE,ANDROID,2024-01-02,2024-11-02T18:10:11.436Z,2024-01-02T09:52:15.654Z,2024-11-02T18:10:11.436Z
140,7215788592,Oumou,Mbow,Oumou Mbow,F,1972-01-25,PEUL,+22236249427,,15,Tiris Zemmour,54,,ACTIVE,,SUSPENDED,ANDROID,2024-08-29,2024-12-12T05:31:58.715Z,2024-08-29T08:46:53.532Z,2024-12-12T05:31:58.715Z
141,0203187832,Zein,Ould El Mamy,Zein Ould El Mamy,M,2002-08-09,MAURE,+22223089415,zein.ouldelmamy999@hotmail.fr,3,Nouakchott-Sud,8,,ACTIVE,,ACTIVE,IOS,2023-12-20,2024-05-23T11:09:01.949Z,2023-12-20T05:20:24.963Z,2024-05-23T11:09:01.949Z
142,8201978601,Youssouf,Ould Tourad,Youssouf Ould Tourad,M,1982-05-10,MAURE,+22232011812,,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,ANDROID,2022-08-15,2023-10-12T12:57:50.394Z,2022-08-15T08:07:42.251Z,2023-10-12T12:57:50.394Z
143,7015267918,Hafsata,Mint Jiddou,Hafsata Mint Jiddou,F,1970-02-26,MAURE,+22235564148,hafsata.mintjiddou462@outlook.com,15,Tiris Zemmour,53,,DORMANT,,ACTIVE,ANDROID,2024-09-14,2024-12-16T08:08:39.333Z,2024-09-14T14:12:44.011Z,2024-12-16T08:08:39.333Z
144,7902162771,El Mokhtar,Ould Hamoud,El Mokhtar Ould Hamoud,M,1979-11-02,MAURE,+22225028938,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2022-06-21,2022-08-10T19:33:00.157Z,2022-06-21T20:33:52.086Z,2022-08-10T19:33:00.157Z
145,6901694342,Karounga,Ndour,Karounga Ndour,M,1969-09-15,WOLOF,+22235654625,,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2023-02-09,2024-04-17T06:14:42.777Z,2023-02-09T11:54:28.201Z,2024-04-17T06:14:42.777Z
146,7215742569,Abdel Aziz,Ould Isselmou,Abdel Aziz Ould Isselmou,M,1972-12-01,MAURE,+22234494362,,15,Tiris Zemmour,53,,STANDARD,,ACTIVE,ANDROID,2023-02-16,2024-11-14T10:00:53.155Z,2023-02-16T21:31:59.710Z,2024-11-14T10:00:53.155Z
147,7601753076,Tamba,Sall,Tamba Sall,M,1976-03-28,PEUL,+22222721188,tamba.sall451@hotmail.fr,1,Nouakchott-Nord,1,,OCCASIONAL,,ACTIVE,ANDROID,2023-06-14,2023-07-31T14:35:14.437Z,2023-06-14T02:10:19.622Z,2023-07-31T14:35:14.437Z
148,7003182102,Cheikh,Ould Zein,Cheikh Ould Zein,M,1970-06-28,MAURE,+22237679928,,3,Nouakchott-Sud,7,,STANDARD,,ACTIVE,ANDROID,2023-03-06,2024-06-02T00:53:44.715Z,2023-03-06T22:13:33.016Z,2024-06-02T00:53:44.715Z
149,7715973683,Kadiatou,Camara,Kadiatou Camara,F,1977-02-20,SONINKE,+22246714467,kadiatou.camara158@yahoo.fr,15,Tiris Zemmour,55,,STANDARD,,PENDING_KYC,API,2024-01-26,2024-05-31T23:06:27.103Z,2024-01-26T05:34:56.977Z,2024-05-31T23:06:27.103Z
150,9805146801,Yahya,Ould Salem,Yahya Ould Salem,M,1998-01-03,MAURE,+22225800243,,5,Trarza,16,,DORMANT,,ACTIVE,ANDROID,2022-09-05,2023-03-02T23:44:16.963Z,2022-09-05T04:09:28.167Z,2023-03-02T23:44:16.963Z
151,9601926339,Aicha,Thiaw,Aicha Thiaw,F,1996-05-07,WOLOF,+22246598411,,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,ANDROID,2024-01-14,2024-06-07T12:01:17.700Z,2024-01-14T13:48:10.292Z,2024-06-07T12:01:17.700Z
152,8511508671,Naha,Mint Ahmed,Naha Mint Ahmed,F,1985-01-10,MAURE,+22248943723,,11,Hodh El Gharbi,44,,OCCASIONAL,,ACTIVE,IOS,2023-01-19,2023-10-02T00:20:42.616Z,2023-01-19T05:34:28.442Z,2023-10-02T00:20:42.616Z
153,6203190977,Soumaïla,Diakité,Soumaïla Diakité,M,1962-02-08,WOLOF,+22222836758,,3,Nouakchott-Sud,9,,OCCASIONAL,,ACTIVE,ANDROID,2022-12-04,2023-08-05T20:37:58.581Z,2022-12-04T15:54:36.692Z,2023-08-05T20:37:58.581Z
154,9601418313,Codou,Bathily,Codou Bathily,F,1996-02-16,PEUL,+22222601673,codou.bathily724@yahoo.fr,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,IOS,2022-05-22,2023-01-19T11:06:28.026Z,2022-05-22T09:25:25.584Z,2023-01-19T11:06:28.026Z
155,6004974932,Nouh,Ould Horma,Nouh Ould Horma,M,1960-02-16,MAURE,+22224624171,,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,ACTIVE,ANDROID,2024-12-21,2024-12-27T00:37:55.252Z,2024-12-21T08:36:46.980Z,2024-12-27T00:37:55.252Z
156,8010236639,Salem,Ould El Hacen,Salem Ould El Hacen,M,1980-03-13,MAURE,+22225501612,salem.ouldelhacen635@hotmail.fr,10,Hodh Ech Chargui,38,,OCCASIONAL,,INACTIVE,ANDROID,2024-10-07,2024-12-26T07:30:33.903Z,2024-10-07T03:28:35.790Z,2024-12-26T07:30:33.903Z
157,0403723728,Leila,Mint Abeih,Leila Mint Abeih,F,2004-06-06,MAURE,+22235476254,leila.mintabeih663@gmail.com,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,ANDROID,2024-02-01,2024-12-04T13:24:33.008Z,2024-02-01T22:45:15.628Z,2024-12-04T13:24:33.008Z
158,7802990982,Daba,Diallo,Daba Diallo,F,1978-03-28,WOLOF,+22222727101,,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,ANDROID,2023-05-26,2024-07-18T01:02:07.630Z,2023-05-26T22:08:01.249Z,2024-07-18T01:02:07.630Z
159,6702587656,Adama,Cissé,Adama Cissé,M,1967-07-27,PEUL,+22236256650,,2,Nouakchott-Ouest,4,,VIP,,ACTIVE,ANDROID,2022-08-14,2023-11-24T06:22:10.819Z,2022-08-14T08:44:22.385Z,2023-11-24T06:22:10.819Z
160,8715780950,Lemrabott,Ould Mokhtar,Lemrabott Ould Mokhtar,M,1987-09-08,MAURE,+22246138334,lemrabott.ouldmokhtar569@hotmail.fr,15,Tiris Zemmour,55,,ACTIVE,,ACTIVE,ANDROID,2024-12-01,2024-12-01T18:20:52.287Z,2024-12-01T08:29:45.001Z,2024-12-01T18:20:52.287Z
161,9105670154,Maimouna,Dramé,Maimouna Dramé,F,1991-11-03,WOLOF,+22223558981,maimouna.dramé694@hotmail.fr,5,Trarza,15,,STANDARD,,ACTIVE,ANDROID,2024-01-19,2024-12-13T19:23:09.386Z,2024-01-19T06:22:08.056Z,2024-12-13T19:23:09.386Z
162,8704042083,Pape,Soumaré,Pape Soumaré,M,1987-11-09,PEUL,+22246666922,,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,ANDROID,2023-01-17,2023-02-22T20:01:30.674Z,2023-01-17T09:56:03.778Z,2023-02-22T20:01:30.674Z
163,8004863087,Mounina,Mint Hamoud,Mounina Mint Hamoud,F,1980-02-18,MAURE,+22222288448,,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,ANDROID,2024-02-13,2024-08-19T11:05:00.211Z,2024-02-13T13:01:14.965Z,2024-08-19T11:05:00.211Z
164,9001766694,Leila,Mint El Mamy,Leila Mint El Mamy,F,1990-03-01,MAURE,+22248006097,,1,Nouakchott-Nord,3,,STANDARD,,ACTIVE,USSD,2023-04-17,2024-02-22T23:16:03.363Z,2023-04-17T05:41:03.500Z,2024-02-22T23:16:03.363Z
165,8703191953,Khadijetou,Mint Abdel Kader,Khadijetou Mint Abdel Kader,F,1987-08-02,MAURE,+22245599226,,3,Nouakchott-Sud,9,,ACTIVE,,ACTIVE,ANDROID,2022-05-23,2022-12-16T23:09:59.022Z,2022-05-23T02:22:59.862Z,2022-12-16T23:09:59.022Z
166,8207046546,Kelthoum,Mint Tourad,Kelthoum Mint Tourad,F,1982-03-25,MAURE,+22232907750,,7,Gorgol,26,,OCCASIONAL,,ACTIVE,ANDROID,2024-07-21,2024-11-25T01:17:53.859Z,2024-07-21T10:58:20.790Z,2024-11-25T01:17:53.859Z
167,6903589033,Youssouf,Ould Hadrami,Youssouf Ould Hadrami,M,1969-08-02,MAURE,+22233688649,youssouf.ouldhadrami333@yahoo.fr,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,WEB,2022-05-16,2024-03-19T15:23:21.235Z,2022-05-16T18:33:09.842Z,2024-03-19T15:23:21.235Z
168,7002235469,Leila,Mint Soufi,Leila Mint Soufi,F,1970-07-22,MAURE,+22223531397,leila.mintsoufi504@outlook.com,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,IOS,2024-07-02,2024-07-17T03:36:20.645Z,2024-07-02T18:55:07.882Z,2024-07-17T03:36:20.645Z
169,7602808382,Rokaya,Ba,Rokaya Ba,F,1976-02-03,PEUL,+22223157872,rokaya.ba678@gmail.com,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,ANDROID,2023-08-02,2024-04-23T04:39:08.997Z,2023-08-02T15:08:46.604Z,2024-04-23T04:39:08.997Z
170,8001895876,Khadijetou,Mint Isselmou,Khadijetou Mint Isselmou,F,1980-11-17,MAURE,+22234119272,khadijetou.mintisselmou215@hotmail.fr,1,Nouakchott-Nord,3,,ACTIVE,,ACTIVE,WEB,2023-10-03,2024-05-12T02:23:21.928Z,2023-10-03T19:04:58.599Z,2024-05-12T02:23:21.928Z
171,8903999580,Yahya,Sène,Yahya Sène,M,1989-12-13,SONINKE,+22248110166,yahya.sène317@hotmail.fr,3,Nouakchott-Sud,7,,DORMANT,,ACTIVE,ANDROID,2022-11-23,2024-08-16T19:56:17.447Z,2022-11-23T18:16:55.623Z,2024-08-16T19:56:17.447Z
172,8901217660,Rokaya,Mint Lemrabott,Rokaya Mint Lemrabott,F,1989-03-07,MAURE,+22224081411,,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2022-04-26,2024-10-12T09:24:59.014Z,2022-04-26T00:26:06.418Z,2024-10-12T09:24:59.014Z
173,9908175313,Halima,Mint Messoud,Halima Mint Messoud,F,1999-06-16,MAURE,+22236834895,,8,Guidimaka,28,,PREMIUM,,ACTIVE,USSD,2024-08-06,2024-09-25T06:40:28.355Z,2024-08-06T13:38:23.939Z,2024-09-25T06:40:28.355Z
174,9102998996,Adama,Diop,Adama Diop,F,1991-10-12,SONINKE,+22222598906,adama.diop96@gmail.com,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2022-07-10,2023-02-16T22:09:24.303Z,2022-07-10T01:31:17.777Z,2023-02-16T22:09:24.303Z
175,8503924146,Karounga,Gaye,Karounga Gaye,M,1985-01-18,WOLOF,+22223762047,karounga.gaye476@gmail.com,3,Nouakchott-Sud,8,,OCCASIONAL,,ACTIVE,ANDROID,2023-06-26,2024-03-07T17:35:02.614Z,2023-06-26T20:25:49.251Z,2024-03-07T17:35:02.614Z
176,9101405729,Zein,Ould El Mokhtar,Zein Ould El Mokhtar,M,1991-10-22,MAURE,+22225569851,zein.ouldelmokhtar935@hotmail.fr,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2024-04-20,2024-08-25T09:06:53.286Z,2024-04-20T16:51:12.781Z,2024-08-25T09:06:53.286Z
177,9101155091,Nagi,Ould Lemrabott,Nagi Ould Lemrabott,M,1991-04-06,MAURE,+22223357824,nagi.ouldlemrabott94@yahoo.fr,1,Nouakchott-Nord,2,,STANDARD,,ACTIVE,ANDROID,2023-05-22,2024-07-11T03:28:41.988Z,2023-05-22T04:55:00.097Z,2024-07-11T03:28:41.988Z
178,6803335109,Ahmed Baba,Koné,Ahmed Baba Koné,M,1968-04-05,PEUL,+22224047297,ahmedbaba.koné978@yahoo.fr,3,Nouakchott-Sud,7,,ACTIVE,,ACTIVE,API,2024-06-19,2024-07-03T22:40:09.819Z,2024-06-19T22:38:57.679Z,2024-07-03T22:40:09.819Z
179,8405091760,Hamoud,Thiam,Hamoud Thiam,M,1984-06-03,PEUL,+22222404078,,5,Trarza,13,,OCCASIONAL,,ACTIVE,ANDROID,2024-08-26,2024-12-08T08:59:39.717Z,2024-08-26T04:56:40.475Z,2024-12-08T08:59:39.717Z
180,9302161361,Mouna,Mint Soufi,Mouna Mint Soufi,F,1993-11-10,MAURE,+22223396816,mouna.mintsoufi709@yahoo.fr,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,WEB,2023-03-14,2023-04-10T09:22:15.397Z,2023-03-14T09:39:03.823Z,2023-04-10T09:22:15.397Z
