id,user_id,account_number,account_type,account_type_label,currency,balance,available_balance,daily_limit,monthly_limit,status,is_primary,opened_date,last_activity,created_at,updated_at
138,127,NW984182596,WALLET,,MRU,20000,20000,500000,15000000,ACTIVE,true,2024-11-26,2024-11-27T23:46:19.095Z,2024-11-26T09:21:50.697Z,2024-11-27T23:46:19.095Z
139,128,NW195326447,WALLET,,MRU,53500,7900,500000,15000000,ACTIVE,true,2024-05-27,2024-06-08T02:30:23.898Z,2024-05-27T05:38:31.869Z,2024-06-08T02:30:23.898Z
140,129,NS919113517,SAVINGS,,MRU,33900,40000,500000,15000000,ACTIVE,true,2023-11-10,2024-09-07T20:49:09.630Z,2023-11-10T23:55:40.145Z,2024-09-07T20:49:09.630Z
141,130,NW868336558,WALLET,,MRU,10000,10000,500000,15000000,FROZEN,true,2024-07-12,2024-12-13T10:37:05.053Z,2024-07-12T04:32:51.701Z,2024-12-13T10:37:05.053Z
142,131,NW561560869,WALLET,,MRU,936000,36000,500000,15000000,ACTIVE,true,2023-06-14,2023-12-08T09:48:43.688Z,2023-06-14T07:49:59.244Z,2023-12-08T09:48:43.688Z
143,132,NS754908204,SAVINGS,,MRU,3950,14000,500000,15000000,ACTIVE,true,2023-03-31,2023-08-12T20:40:15.665Z,2023-03-31T20:54:36.412Z,2023-08-12T20:40:15.665Z
144,133,NW221131801,WALLET,,MRU,288000,288000,500000,15000000,ACTIVE,true,2024-06-27,2024-12-16T06:33:26.363Z,2024-06-27T18:02:54.204Z,2024-12-16T06:33:26.363Z
145,133,NS306226968,SAVINGS,,MRU,213200,256000,500000,15000000,ACTIVE,false,2024-06-27,2024-08-01T17:39:11.258Z,2024-06-27T18:02:54.204Z,2024-08-01T17:39:11.258Z
146,133,NW261908233,WALLET,,MRU,10953,42000,500000,15000000,ACTIVE,false,2024-06-27,2024-12-30T20:57:51.480Z,2024-06-27T18:02:54.204Z,2024-12-30T20:57:51.480Z
147,134,NM802990436,MERCHANT,,MRU,166800,6800,500000,15000000,ACTIVE,true,2023-07-16,2024-07-03T20:19:43.805Z,2023-07-16T11:49:10.298Z,2024-07-03T20:19:43.805Z
148,135,NS412025928,SAVINGS,,MRU,1020000,20000,500000,15000000,ACTIVE,true,2024-11-13,2024-11-27T23:00:09.575Z,2024-11-13T06:12:33.935Z,2024-11-27T23:00:09.575Z
149,136,NW055378437,WALLET,,MRU,44000,44000,500000,15000000,ACTIVE,true,2023-05-05,2023-09-06T01:08:03.375Z,2023-05-05T03:30:48.575Z,2023-09-06T01:08:03.375Z
150,137,NW977743864,WALLET,,MRU,1095500,47000,500000,15000000,ACTIVE,true,2024-01-24,2024-11-28T04:16:31.420Z,2024-01-24T21:28:49.748Z,2024-11-28T04:16:31.420Z
151,138,NW878830075,WALLET,,MRU,454000,454000,500000,15000000,ACTIVE,true,2023-07-25,2024-08-06T00:44:08.165Z,2023-07-25T14:12:19.028Z,2024-08-06T00:44:08.165Z
152,138,NW391027119,WALLET,,MRU,125000,125000,500000,15000000,ACTIVE,false,2023-07-25,2023-09-27T16:27:25.164Z,2023-07-25T14:12:19.028Z,2023-09-27T16:27:25.164Z
153,139,NW134097069,WALLET,,MRU,180313,2200,500000,15000000,ACTIVE,true,2024-01-02,2024-12-11T20:33:15.080Z,2024-01-02T09:52:15.654Z,2024-12-11T20:33:15.080Z
154,140,NM601741314,MERCHANT,,MRU,2200,2200,500000,15000000,ACTIVE,true,2024-08-29,2024-11-24T15:30:56.664Z,2024-08-29T08:46:53.532Z,2024-11-24T15:30:56.664Z
155,141,NS079768538,SAVINGS,,MRU,5400,30000,500000,15000000,ACTIVE,true,2023-12-20,2024-02-24T20:34:11.513Z,2023-12-20T05:20:24.963Z,2024-02-24T20:34:11.513Z
156,142,NW203577160,WALLET,,MRU,62000,48000,500000,15000000,ACTIVE,true,2022-08-15,2023-10-08T00:06:14.472Z,2022-08-15T08:07:42.251Z,2023-10-08T00:06:14.472Z
157,143,NW330988407,WALLET,,MRU,1001600,16000,500000,15000000,ACTIVE,true,2024-09-14,2024-12-28T16:50:19.636Z,2024-09-14T14:12:44.011Z,2024-12-28T16:50:19.636Z
158,144,NW030760288,WALLET,,MRU,4047600,49000,500000,15000000,ACTIVE,true,2022-06-21,2024-04-11T23:22:05.432Z,2022-06-21T20:33:52.086Z,2024-04-11T23:22:05.432Z
159,145,NW418370008,WALLET,,MRU,112200,4200,500000,15000000,ACTIVE,true,2023-02-09,2024-01-11T21:38:03.985Z,2023-02-09T11:54:28.201Z,2024-01-11T21:38:03.985Z
160,146,NW072341561,WALLET,,MRU,2700,2700,500000,15000000,ACTIVE,true,2023-02-16,2024-03-26T00:33:15.608Z,2023-02-16T21:31:59.710Z,2024-03-26T00:33:15.608Z
161,147,NW165063738,WALLET,,MRU,882900,900,500000,15000000,ACTIVE,true,2023-06-14,2024-08-16T08:57:45.289Z,2023-06-14T02:10:19.622Z,2024-08-16T08:57:45.289Z
162,148,NW282712247,WALLET,,MRU,2016,28000,500000,15000000,ACTIVE,true,2023-03-06,2023-12-24T09:37:42.388Z,2023-03-06T22:13:33.016Z,2023-12-24T09:37:42.388Z
163,149,NW924922258,WALLET,,MRU,157981,48000,500000,15000000,ACTIVE,true,2024-01-26,2024-04-12T13:32:00.872Z,2024-01-26T05:34:56.977Z,2024-04-12T13:32:00.872Z
164,150,NW408150673,WALLET,,MRU,645,14000,500000,15000000,ACTIVE,true,2022-09-05,2022-09-08T22:20:01.881Z,2022-09-05T04:09:28.167Z,2022-09-08T22:20:01.881Z
165,151,NS197929382,SAVINGS,,MRU,11000,11000,500000,15000000,ACTIVE,true,2024-01-14,2024-01-29T06:57:32.452Z,2024-01-14T13:48:10.292Z,2024-01-29T06:57:32.452Z
166,152,NM708709240,MERCHANT,,MRU,25,17000,500000,15000000,ACTIVE,true,2023-01-19,2023-12-19T09:43:31.966Z,2023-01-19T05:34:28.442Z,2023-12-19T09:43:31.966Z
167,153,NA057357311,AGENT,,MRU,9400,9400,500000,15000000,ACTIVE,true,2022-12-04,2024-06-16T16:02:38.030Z,2022-12-04T15:54:36.692Z,2024-06-16T16:02:38.030Z
168,154,NW373247530,WALLET,,MRU,1660,11000,500000,15000000,ACTIVE,true,2022-05-22,2022-10-10T08:26:20.184Z,2022-05-22T09:25:25.584Z,2022-10-10T08:26:20.184Z
169,155,NA969126224,AGENT,,MRU,528,5400,500000,15000000,ACTIVE,true,2024-12-21,2024-12-28T20:43:46.475Z,2024-12-21T08:36:46.980Z,2024-12-28T20:43:46.475Z
170,156,NW564148783,WALLET,,MRU,9300,9300,500000,15000000,ACTIVE,true,2024-10-07,2024-11-30T12:04:42.681Z,2024-10-07T03:28:35.790Z,2024-11-30T12:04:42.681Z
171,157,NW536776926,WALLET,,MRU,25000,25000,500000,15000000,ACTIVE,true,2024-02-01,2024-11-28T07:56:52.200Z,2024-02-01T22:45:15.628Z,2024-11-28T07:56:52.200Z
172,158,NM975846171,MERCHANT,,MRU,7450,20000,500000,15000000,ACTIVE,true,2023-05-26,2024-05-11T09:26:25.268Z,2023-05-26T22:08:01.249Z,2024-05-11T09:26:25.268Z
173,159,NW619660318,WALLET,,MRU,298900,410000,500000,15000000,ACTIVE,true,2022-08-14,2023-09-27T18:04:01.647Z,2022-08-14T08:44:22.385Z,2023-09-27T18:04:01.647Z
174,159,NW196128994,WALLET,,MRU,910800,1254000,500000,15000000,ACTIVE,false,2022-08-14,2022-10-07T12:11:50.385Z,2022-08-14T08:44:22.385Z,2022-10-07T12:11:50.385Z
175,160,NA977558494,AGENT,,MRU,6500,6500,500000,15000000,ACTIVE,true,2024-12-01,2024-12-21T01:11:43.964Z,2024-12-01T08:29:45.001Z,2024-12-21T01:11:43.964Z
176,161,NW422312644,WALLET,,MRU,3500,3500,500000,15000000,ACTIVE,true,2024-01-19,2024-07-14T04:25:21.582Z,2024-01-19T06:22:08.056Z,2024-07-14T04:25:21.582Z
177,162,NS750790000,SAVINGS,,MRU,2600,32000,500000,15000000,ACTIVE,true,2023-01-17,2024-11-14T12:34:23.911Z,2023-01-17T09:56:03.778Z,2024-11-14T12:34:23.911Z
178,163,NW811539531,WALLET,,MRU,1683,29000,500000,15000000,ACTIVE,true,2024-02-13,2024-10-04T09:49:13.988Z,2024-02-13T13:01:14.965Z,2024-10-04T09:49:13.988Z
179,164,NM461858511,MERCHANT,,MRU,1725,20000,500000,15000000,ACTIVE,true,2023-04-17,2023-08-11T02:30:09.550Z,2023-04-17T05:41:03.500Z,2023-08-11T02:30:09.550Z
180,165,NW824768185,WALLET,,MRU,1010525,45000,500000,15000000,ACTIVE,true,2022-05-23,2022-07-03T22:42:41.235Z,2022-05-23T02:22:59.862Z,2022-07-03T22:42:41.235Z
181,166,NW511818886,WALLET,,MRU,150,3700,500000,15000000,ACTIVE,true,2024-07-21,2024-12-30T21:50:11.072Z,2024-07-21T10:58:20.790Z,2024-12-30T21:50:11.072Z
182,167,NW895586755,WALLET,,MRU,28000,28000,500000,15000000,ACTIVE,true,2022-05-16,2024-05-17T18:34:45.511Z,2022-05-16T18:33:09.842Z,2024-05-17T18:34:45.511Z
183,168,NW156946897,WALLET,,MRU,3000,3000,500000,15000000,ACTIVE,true,2024-07-02,2024-09-27T09:52:32.241Z,2024-07-02T18:55:07.882Z,2024-09-27T09:52:32.241Z
184,169,NW982653260,WALLET,,MRU,250,35000,500000,15000000,ACTIVE,true,2023-08-02,2024-03-28T07:18:25.297Z,2023-08-02T15:08:46.604Z,2024-03-28T07:18:25.297Z
185,170,NS426679969,SAVINGS,,MRU,164340,7600,500000,15000000,ACTIVE,true,2023-10-03,2023-12-01T02:29:53.431Z,2023-10-03T19:04:58.599Z,2023-12-01T02:29:53.431Z
186,171,NW374635309,WALLET,,MRU,720775,18000,500000,15000000,ACTIVE,true,2022-11-23,2023-09-01T16:24:12.135Z,2022-11-23T18:16:55.623Z,2023-09-01T16:24:12.135Z
187,172,NM609199285,MERCHANT,,MRU,17000,17000,500000,15000000,ACTIVE,true,2022-04-26,2024-03-08T07:31:18.945Z,2022-04-26T00:26:06.418Z,2024-03-08T07:31:18.945Z
188,173,NM636376500,MERCHANT,,MRU,61950,59000,500000,15000000,ACTIVE,true,2024-08-06,2024-09-25T17:14:33.069Z,2024-08-06T13:38:23.939Z,2024-09-25T17:14:33.069Z
189,173,NW689829349,WALLET,,MRU,1572000,472000,500000,15000000,ACTIVE,false,2024-08-06,2024-09-25T02:47:36.393Z,2024-08-06T13:38:23.939Z,2024-09-25T02:47:36.393Z
190,174,NA599043369,AGENT,,MRU,38000,38000,500000,15000000,ACTIVE,true,2022-07-10,2024-07-10T15:51:03.620Z,2022-07-10T01:31:17.777Z,2024-07-10T15:51:03.620Z
191,175,NW943911105,WALLET,,MRU,19000,19000,500000,15000000,ACTIVE,true,2023-06-26,2023-10-15T17:47:40.149Z,2023-06-26T20:25:49.251Z,2023-10-15T17:47:40.149Z
192,176,NS522036791,SAVINGS,,MRU,62000,17000,500000,15000000,ACTIVE,true,2024-04-20,2024-10-14T06:32:36.548Z,2024-04-20T16:51:12.781Z,2024-10-14T06:32:36.548Z
193,177,NW586126923,WALLET,,MRU,218400,23000,500000,15000000,ACTIVE,true,2023-05-22,2023-11-17T10:56:18.666Z,2023-05-22T04:55:00.097Z,2023-11-17T10:56:18.666Z
194,178,NW837892681,WALLET,,MRU,3700,19000,500000,15000000,ACTIVE,true,2024-06-19,2024-10-19T13:34:53.959Z,2024-06-19T22:38:57.679Z,2024-10-19T13:34:53.959Z
195,179,NM262566566,MERCHANT,,MRU,9700,9700,500000,15000000,FROZEN,true,2024-08-26,2024-12-28T16:43:05.545Z,2024-08-26T04:56:40.475Z,2024-12-28T16:43:05.545Z
196,180,NA134646415,AGENT,,MRU,1400,1400,500000,15000000,ACTIVE,true,2023-03-14,2024-09-18T10:52:35.298Z,2023-03-14T09:39:03.823Z,2024-09-18T10:52:35.298Z
197,181,NW329673528,WALLET,,MRU,34000,25000,500000,15000000,ACTIVE,true,2023-07-04,2023-08-20T06:24:58.537Z,2023-07-04T01:47:17.097Z,2023-08-20T06:24:58.537Z
198,182,NW452890515,WALLET,,MRU,3900,3900,500000,15000000,DORMANT,true,2022-05-28,2023-11-30T03:35:31.522Z,2022-05-28T05:53:24.106Z,2023-11-30T03:35:31.522Z
199,183,NC563691139,CORPORATE,,MRU,1028016,32000,500000,15000000,ACTIVE,true,2023-02-03,2024-01-24T01:35:49.087Z,2023-02-03T20:31:11.564Z,2024-01-24T01:35:49.087Z
200,184,NW331370383,WALLET,,MRU,45000,45000,500000,15000000,FROZEN,true,2022-08-18,2023-07-10T22:43:01.211Z,2022-08-18T18:20:00.972Z,2023-07-10T22:43:01.211Z
201,185,NW450399756,WALLET,,MRU,38000,38000,500000,15000000,ACTIVE,true,2022-10-29,2023-12-06T02:02:51.517Z,2022-10-29T02:40:38.926Z,2023-12-06T02:02:51.517Z
202,186,NA319765925,AGENT,,MRU,800,25000,500000,15000000,ACTIVE,true,2022-07-22,2023-06-21T08:55:11.367Z,2022-07-22T11:26:55.980Z,2023-06-21T08:55:11.367Z
203,187,NW289578825,WALLET,,MRU,849000,49000,500000,15000000,ACTIVE,true,2022-11-11,2022-11-29T14:53:10.764Z,2022-11-11T10:39:35.322Z,2022-11-29T14:53:10.764Z
204,188,NC273952722,CORPORATE,,MRU,2036500,24000,500000,15000000,ACTIVE,true,2024-10-10,2024-11-14T02:28:46.327Z,2024-10-10T06:13:52.244Z,2024-11-14T02:28:46.327Z
205,189,NW401955843,WALLET,,MRU,47000,47000,500000,15000000,ACTIVE,true,2022-01-27,2024-02-05T07:35:59.196Z,2022-01-27T06:36:08.032Z,2024-02-05T07:35:59.196Z
206,190,NW931807160,WALLET,,MRU,427000,427000,500000,15000000,ACTIVE,true,2022-09-12,2023-04-28T13:37:23.638Z,2022-09-12T21:41:45.469Z,2023-04-28T13:37:23.638Z
207,190,NS002512097,SAVINGS,,MRU,203752,246000,500000,15000000,ACTIVE,false,2022-09-12,2022-09-26T16:00:23.121Z,2022-09-12T21:41:45.469Z,2022-09-26T16:00:23.121Z
208,191,NW774973273,WALLET,,MRU,17000,17000,500000,15000000,ACTIVE,true,2024-11-14,2024-12-11T06:15:06.487Z,2024-11-14T01:02:49.465Z,2024-12-11T06:15:06.487Z
209,192,NW907812953,WALLET,,MRU,0,18000,500000,15000000,ACTIVE,true,2022-07-16,2023-09-16T16:08:53.430Z,2022-07-16T18:19:53.802Z,2023-09-16T16:08:53.430Z
210,193,NS221256017,SAVINGS,,MRU,13000,13000,500000,15000000,ACTIVE,true,2022-06-14,2024-04-19T03:23:04.025Z,2022-06-14T00:18:25.347Z,2024-04-19T03:23:04.025Z
211,194,NW117650657,WALLET,,MRU,817720,2800,500000,15000000,ACTIVE,true,2023-08-07,2024-07-09T14:41:07.834Z,2023-08-07T10:24:43.668Z,2024-07-09T14:41:07.834Z
212,195,NW010059505,WALLET,,MRU,20400,43000,500000,15000000,ACTIVE,true,2023-12-06,2024-07-26T09:18:30.480Z,2023-12-06T07:25:54.360Z,2024-07-26T09:18:30.480Z
213,196,NC325346946,CORPORATE,,MRU,0,44000,500000,15000000,ACTIVE,true,2023-10-05,2024-08-23T19:16:55.344Z,2023-10-05T21:52:20.007Z,2024-08-23T19:16:55.344Z
214,197,NW507218361,WALLET,,MRU,6600,6600,500000,15000000,ACTIVE,true,2024-07-30,2024-09-24T18:34:17.032Z,2024-07-30T19:09:45.118Z,2024-09-24T18:34:17.032Z
215,198,NW980280906,WALLET,,MRU,12000,12000,500000,15000000,ACTIVE,true,2023-11-25,2024-09-22T18:16:14.528Z,2023-11-25T02:36:27.374Z,2024-09-22T18:16:14.528Z
216,199,NW141243249,WALLET,,MRU,241,6200,500000,15000000,ACTIVE,true,2024-10-23,2024-11-23T13:09:13.138Z,2024-10-23T19:42:10.783Z,2024-11-23T13:09:13.138Z
217,200,NC273966789,CORPORATE,,MRU,5050,19000,500000,15000000,ACTIVE,true,2022-11-20,2023-08-10T01:10:58.927Z,2022-11-20T15:12:48.534Z,2023-08-10T01:10:58.927Z
218,201,NW083966255,WALLET,,MRU,6370,49000,500000,15000000,ACTIVE,true,2024-02-22,2024-09-15T13:08:59.290Z,2024-02-22T05:10:15.152Z,2024-09-15T13:08:59.290Z
219,202,NW566535026,WALLET,,MRU,4651250,12000,500000,15000000,ACTIVE,true,2024-02-24,2024-09-27T10:41:40.747Z,2024-02-24T06:42:02.743Z,2024-09-27T10:41:40.747Z
220,203,NW530397653,WALLET,,MRU,12000,12000,500000,15000000,ACTIVE,true,2023-10-03,2024-11-15T05:57:59.746Z,2023-10-03T00:10:59.973Z,2024-11-15T05:57:59.746Z
221,204,NW643332600,WALLET,,MRU,4188865,40000,500000,15000000,ACTIVE,true,2024-02-01,2024-10-11T22:11:07.822Z,2024-02-01T17:09:10.292Z,2024-10-11T22:11:07.822Z
222,205,NW773728043,WALLET,,MRU,945,41000,500000,15000000,ACTIVE,true,2022-03-31,2022-09-26T14:45:17.992Z,2022-03-31T02:19:30.638Z,2022-09-26T14:45:17.992Z
223,206,NW459473550,WALLET,,MRU,45200,20000,500000,15000000,ACTIVE,true,2022-05-16,2023-05-09T07:55:50.489Z,2022-05-16T08:17:45.171Z,2023-05-09T07:55:50.489Z
224,207,NW406592577,WALLET,,MRU,11000,11000,500000,15000000,CLOSED,true,2023-02-21,2024-05-31T13:39:29.204Z,2023-02-21T21:50:20.501Z,2024-05-31T13:39:29.204Z
225,208,NM178853511,MERCHANT,,MRU,42000,42000,500000,15000000,FROZEN,true,2022-12-18,2024-12-11T22:48:56.979Z,2022-12-18T01:57:05.654Z,2024-12-11T22:48:56.979Z
226,209,NW126752853,WALLET,,MRU,21000,21000,500000,15000000,ACTIVE,true,2023-08-12,2023-12-03T22:49:31.056Z,2023-08-12T02:54:42.123Z,2023-12-03T22:49:31.056Z
227,210,NW989736199,WALLET,,MRU,19615,1100,500000,15000000,ACTIVE,true,2022-08-19,2023-01-24T03:42:00.789Z,2022-08-19T18:34:56.692Z,2023-01-24T03:42:00.789Z
228,211,NS875879049,SAVINGS,,MRU,6490,35000,500000,15000000,ACTIVE,true,2022-05-05,2023-04-14T06:37:09.994Z,2022-05-05T22:13:51.762Z,2023-04-14T06:37:09.994Z
229,212,NS669266462,SAVINGS,,MRU,20000,20000,500000,15000000,ACTIVE,true,2023-12-06,2024-08-28T16:09:27.610Z,2023-12-06T21:37:01.834Z,2024-08-28T16:09:27.610Z
230,213,NM148191571,MERCHANT,,MRU,227600,7100,500000,15000000,ACTIVE,true,2023-01-11,2024-10-08T15:05:09.350Z,2023-01-11T07:59:53.601Z,2024-10-08T15:05:09.350Z
231,214,NM031342029,MERCHANT,,MRU,4800,4800,500000,15000000,ACTIVE,true,2023-04-02,2024-08-12T06:29:27.852Z,2023-04-02T04:44:44.997Z,2024-08-12T06:29:27.852Z
232,215,NW765410688,WALLET,,MRU,10200,20000,500000,15000000,ACTIVE,true,2024-04-02,2024-10-22T03:47:16.450Z,2024-04-02T11:14:52.864Z,2024-10-22T03:47:16.450Z
233,216,NW592183351,WALLET,,MRU,19000,19000,500000,15000000,ACTIVE,true,2023-09-05,2023-09-19T18:11:42.835Z,2023-09-05T12:04:20.555Z,2023-09-19T18:11:42.835Z
234,217,NW707875855,WALLET,,MRU,47000,47000,500000,15000000,ACTIVE,true,2024-01-30,2024-03-07T11:12:55.912Z,2024-01-30T10:56:52.878Z,2024-03-07T11:12:55.912Z
235,218,NW878833234,WALLET,,MRU,250,17000,500000,15000000,ACTIVE,true,2023-09-06,2024-03-10T10:26:05.106Z,2023-09-06T06:54:36.085Z,2024-03-10T10:26:05.106Z
236,219,NM806854963,MERCHANT,,MRU,6900,6900,500000,15000000,ACTIVE,true,2024-03-06,2024-08-20T06:36:06.910Z,2024-03-06T11:34:30.178Z,2024-08-20T06:36:06.910Z
237,220,NM074611306,MERCHANT,,MRU,955600,5400,500000,15000000,ACTIVE,true,2024-12-21,2024-12-30T21:33:02.514Z,2024-12-21T12:16:31.140Z,2024-12-30T21:33:02.514Z
238,221,NM459188461,MERCHANT,,MRU,19000,19000,500000,15000000,ACTIVE,true,2024-03-20,2024-05-02T20:36:38.512Z,2024-03-20T15:22:46.264Z,2024-05-02T20:36:38.512Z
239,222,NS963164687,SAVINGS,,MRU,49000,49000,500000,15000000,ACTIVE,true,2022-05-25,2024-12-13T01:42:05.922Z,2022-05-25T16:30:42.543Z,2024-12-13T01:42:05.922Z
240,223,NW714467048,WALLET,,MRU,3365,8300,500000,15000000,ACTIVE,true,2022-03-08,2023-07-14T18:31:03.195Z,2022-03-08T14:47:15.941Z,2023-07-14T18:31:03.195Z
241,224,NW443427980,WALLET,,MRU,50000,50000,500000,15000000,FROZEN,true,2022-08-19,2024-04-06T21:21:34.692Z,2022-08-19T22:29:08.918Z,2024-04-06T21:21:34.692Z
242,225,NW604520321,WALLET,,MRU,16984,2800,500000,15000000,ACTIVE,true,2022-09-30,2023-07-22T12:29:25.000Z,2022-09-30T20:35:02.560Z,2023-07-22T12:29:25.000Z
243,226,NS205049991,SAVINGS,,MRU,331000,49000,500000,15000000,ACTIVE,true,2022-04-05,2022-06-07T05:45:12.730Z,2022-04-05T13:51:23.869Z,2022-06-07T05:45:12.730Z
244,227,NC999139786,CORPORATE,,MRU,77725,31000,500000,15000000,ACTIVE,true,2022-02-27,2024-09-28T14:06:53.847Z,2022-02-27T06:25:51.052Z,2024-09-28T14:06:53.847Z
245,228,NW645690918,WALLET,,MRU,44000,44000,500000,15000000,ACTIVE,true,2024-03-08,2024-03-15T07:41:33.700Z,2024-03-08T06:51:06.577Z,2024-03-15T07:41:33.700Z
246,229,NW467181205,WALLET,,MRU,129000,19000,500000,15000000,ACTIVE,true,2024-10-07,2024-12-17T02:58:24.526Z,2024-10-07T16:13:46.329Z,2024-12-17T02:58:24.526Z
247,230,NW698170662,WALLET,,MRU,20000,20000,500000,15000000,ACTIVE,true,2023-09-22,2024-01-01T10:33:01.174Z,2023-09-22T04:02:58.582Z,2024-01-01T10:33:01.174Z
248,231,NW596834123,WALLET,,MRU,1100,1100,500000,15000000,ACTIVE,true,2024-07-15,2024-10-20T03:01:46.853Z,2024-07-15T19:53:15.314Z,2024-10-20T03:01:46.853Z
249,232,NA411001444,AGENT,,MRU,843100,6500,500000,15000000,ACTIVE,true,2022-05-22,2022-06-05T05:52:27.392Z,2022-05-22T13:26:24.175Z,2022-06-05T05:52:27.392Z
250,233,NW283734567,WALLET,,MRU,211,13000,500000,15000000,ACTIVE,true,2024-07-22,2024-12-05T01:27:49.105Z,2024-07-22T17:54:07.170Z,2024-12-05T01:27:49.105Z
251,234,NW073243286,WALLET,,MRU,30200,49000,500000,15000000,ACTIVE,true,2023-01-08,2023-04-24T20:55:52.962Z,2023-01-08T20:36:11.109Z,2023-04-24T20:55:52.962Z
252,235,NW758847356,WALLET,,MRU,378175,37000,500000,15000000,ACTIVE,true,2024-12-21,2024-12-21T13:00:06.046Z,2024-12-21T04:16:04.183Z,2024-12-21T13:00:06.046Z
253,236,NC250413894,CORPORATE,,MRU,25,4600,500000,15000000,ACTIVE,true,2024-03-06,2024-05-08T15:33:11.752Z,2024-03-06T11:23:58.602Z,2024-05-08T15:33:11.752Z
254,237,NM162688016,MERCHANT,,MRU,5000,25000,500000,15000000,ACTIVE,true,2022-10-13,2023-06-14T08:05:30.858Z,2022-10-13T14:38:52.944Z,2023-06-14T08:05:30.858Z
255,238,NW707111981,WALLET,,MRU,401508,17000,500000,15000000,ACTIVE,true,2024-01-30,2024-06-07T10:58:04.568Z,2024-01-30T21:04:01.310Z,2024-06-07T10:58:04.568Z
256,239,NW560132175,WALLET,,MRU,966310,7900,500000,15000000,ACTIVE,true,2024-04-03,2024-05-05T15:46:35.802Z,2024-04-03T05:46:20.580Z,2024-05-05T15:46:35.802Z
257,240,NA775516867,AGENT,,MRU,328,1500,500000,15000000,ACTIVE,true,2022-10-23,2024-09-04T02:14:54.875Z,2022-10-23T23:23:38.250Z,2024-09-04T02:14:54.875Z
258,241,NW374033957,WALLET,,MRU,18000,18000,500000,15000000,ACTIVE,true,2023-01-25,2023-11-11T21:20:51.551Z,2023-01-25T12:24:37.649Z,2023-11-11T21:20:51.551Z
259,242,NW427877783,WALLET,,MRU,2350,25000,500000,15000000,ACTIVE,true,2022-03-11,2023-07-30T13:47:16.205Z,2022-03-11T05:48:27.256Z,2023-07-30T13:47:16.205Z
260,243,NW820925593,WALLET,,MRU,4842,17000,500000,15000000,ACTIVE,true,2024-11-07,2024-12-25T10:18:45.165Z,2024-11-07T04:18:36.276Z,2024-12-25T10:18:45.165Z
261,244,NW235318541,WALLET,,MRU,1074000,29000,500000,15000000,ACTIVE,true,2022-06-04,2024-10-26T19:12:49.618Z,2022-06-04T13:36:13.122Z,2024-10-26T19:12:49.618Z
262,245,NW993835568,WALLET,,MRU,21000,21000,500000,15000000,ACTIVE,true,2024-09-19,2024-10-15T02:52:39.427Z,2024-09-19T12:34:35.168Z,2024-10-15T02:52:39.427Z
263,246,NW136859446,WALLET,,MRU,18000,18000,500000,15000000,FROZEN,true,2023-12-04,2024-07-12T19:56:30.090Z,2023-12-04T05:35:33.052Z,2024-07-12T19:56:30.090Z
264,247,NW407433748,WALLET,,MRU,1381190,24000,500000,15000000,ACTIVE,true,2023-11-23,2024-04-02T01:05:42.085Z,2023-11-23T10:25:39.430Z,2024-04-02T01:05:42.085Z
265,248,NW679064035,WALLET,,MRU,200,17000,500000,15000000,ACTIVE,true,2022-11-22,2024-08-17T06:02:24.785Z,2022-11-22T01:50:37.231Z,2024-08-17T06:02:24.785Z
266,249,NS500464678,SAVINGS,,MRU,100,32000,500000,15000000,ACTIVE,true,2024-08-21,2024-12-21T18:57:42.066Z,2024-08-21T18:26:17.126Z,2024-12-21T18:57:42.066Z
267,250,NM975044489,MERCHANT,,MRU,1000,22000,500000,15000000,ACTIVE,true,2023-05-10,2023-07-12T22:32:46.056Z,2023-05-10T10:36:31.943Z,2023-07-12T22:32:46.056Z
268,251,NW257304251,WALLET,,MRU,1630,7100,500000,15000000,ACTIVE,true,2022-02-26,2022-06-14T01:51:28.311Z,2022-02-26T20:15:42.169Z,2022-06-14T01:51:28.311Z
269,252,NM968712687,MERCHANT,,MRU,2594750,24000,500000,15000000,ACTIVE,true,2024-04-30,2024-06-22T16:03:33.198Z,2024-04-30T06:12:49.232Z,2024-06-22T16:03:33.198Z
270,253,NW524367153,WALLET,,MRU,432900,5600,500000,15000000,ACTIVE,true,2023-05-15,2024-10-07T07:47:31.172Z,2023-05-15T13:51:28.559Z,2024-10-07T07:47:31.172Z
271,254,NW114182949,WALLET,,MRU,49000,49000,500000,15000000,ACTIVE,true,2023-07-19,2023-11-11T19:57:11.169Z,2023-07-19T03:55:37.951Z,2023-11-11T19:57:11.169Z
272,255,NW228453755,WALLET,,MRU,47000,47000,500000,15000000,ACTIVE,true,2022-05-15,2023-03-07T06:05:02.941Z,2022-05-15T13:27:43.738Z,2023-03-07T06:05:02.941Z
273,256,NW686351299,WALLET,,MRU,29000,29000,500000,15000000,ACTIVE,true,2023-08-05,2023-08-13T18:51:44.685Z,2023-08-05T00:26:21.457Z,2023-08-13T18:51:44.685Z
274,257,NW046358943,WALLET,,MRU,44000,44000,500000,15000000,ACTIVE,true,2022-08-14,2024-06-28T05:17:28.504Z,2022-08-14T00:28:50.355Z,2024-06-28T05:17:28.504Z
275,258,NW941360712,WALLET,,MRU,1211450,47000,500000,15000000,ACTIVE,true,2024-11-04,2024-12-01T20:50:03.101Z,2024-11-04T00:12:16.118Z,2024-12-01T20:50:03.101Z
